TU LWE Challenge, n =  40, alpha = 0.0350
[0m[1;31m dim = 188, dvol = 327.74 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
beta_start= 79, gap = 1, J = 8, J_gap = 1, cost_model = 2, max_loop = 5, threads = 15, G_prec = 0.000000e+00,  slope_prec = 1.000000e-04,  progressive_sieve = 1, worst_case, Min G2 Strategy. 
 index:        1, (beta,j): (  79,   8) --> ( 187,   1), goal index:       71, cost =
 index:     1409, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    20848, cost =
 index:     1410, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    20880, cost =
 index:     1411, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    20907, cost =
 index:     1412, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    20936, cost =
 index:     1413, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    20966, cost =
 index:     1414, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    20996, cost =
 index:     1415, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21024, cost =
 index:     1416, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21055, cost =
 index:     1417, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21085, cost =
 index:     1418, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21116, cost =
 index:     1419, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21147, cost =
 index:     1420, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21177, cost =
 index:     1421, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21208, cost =
 index:     1422, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21239, cost =
 index:     1423, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21268, cost =
 index:     1424, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21299, cost =
 index:     1425, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21329, cost =
 index:     1426, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21360, cost =
 index:     1427, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21391, cost =
 index:     1428, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21421, cost =
 index:     1429, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21452, cost =
 index:     1430, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21483, cost =
 index:     1431, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21511, cost =
 index:     1432, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21541, cost =
 index:     1433, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21572, cost =
 index:     1434, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21601, cost =
 index:     1435, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21623, cost =
 index:     1436, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21653, cost =
 index:     1437, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21661, cost =
 index:     1438, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21689, cost =
 index:     1439, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21716, cost =
 index:     1440, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21745, cost =
 index:     1441, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21776, cost =
 index:     1442, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21806, cost =
 index:     1443, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21835, cost =
 index:     1444, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21866, cost =
 index:     1445, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21892, cost =
 index:     1446, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21921, cost =
 index:     1447, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21910, cost =
 index:     1448, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21941, cost =
 index:     1449, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    21971, cost =
 index:     1450, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22000, cost =
 index:     1451, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22029, cost =
 index:     1452, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22059, cost =
 index:     1453, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22088, cost =
 index:     1454, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22117, cost =
 index:     1455, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22138, cost =
 index:     1456, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22156, cost =
 index:     1457, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22187, cost =
 index:     1458, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22210, cost =
 index:     1459, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22239, cost =
 index:     1460, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22243, cost =
 index:     1461, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22271, cost =
 index:     1462, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22298, cost =
 index:     1463, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22327, cost =
 index:     1464, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22352, cost =
 index:     1465, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22382, cost =
 index:     1466, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22413, cost =
 index:     1467, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22435, cost =
 index:     1468, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22463, cost =
 index:     1469, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22489, cost =
 index:     1470, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22519, cost =
 index:     1471, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22479, cost =
 index:     1472, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22510, cost =
 index:     1473, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22539, cost =
 index:     1474, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22570, cost =
 index:     1475, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22599, cost =
 index:     1476, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22626, cost =
 index:     1477, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22657, cost =
 index:     1478, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22040, cost =
 index:     1479, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22067, cost =
 index:     1480, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22091, cost =
 index:     1481, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22115, cost =
 index:     1482, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22126, cost =
 index:     1483, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22153, cost =
 index:     1484, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22182, cost =
 index:     1485, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22210, cost =
 index:     1486, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22233, cost =
 index:     1487, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22262, cost =
 index:     1488, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22293, cost =
 index:     1489, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22321, cost =
 index:     1490, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22341, cost =
 index:     1491, (beta,j): ( 129,   3) --> ( 187,   1), goal index:    22341, cost =
 index:     1492, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22341, cost =
 index:     1493, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22358, cost =
 index:     1494, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22388, cost =
 index:     1495, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22418, cost =
 index:     1496, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22447, cost =
 index:     1497, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22478, cost =
 index:     1498, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22509, cost =
 index:     1499, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22538, cost =
 index:     1500, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22569, cost =
 index:     1501, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22600, cost =
 index:     1502, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22631, cost =
 index:     1503, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22662, cost =
 index:     1504, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22692, cost =
 index:     1505, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22721, cost =
 index:     1506, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22752, cost =
 index:     1507, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22783, cost =
 index:     1508, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22811, cost =
 index:     1509, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22841, cost =
 index:     1510, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22870, cost =
 index:     1511, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22899, cost =
 index:     1512, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22930, cost =
 index:     1513, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22961, cost =
 index:     1514, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    22991, cost =
 index:     1515, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23021, cost =
 index:     1516, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23049, cost =
 index:     1517, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23077, cost =
 index:     1518, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23108, cost =
 index:     1519, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23139, cost =
 index:     1520, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23170, cost =
 index:     1521, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23201, cost =
 index:     1522, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23231, cost =
 index:     1523, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23260, cost =
 index:     1524, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23290, cost =
 index:     1525, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23320, cost =
 index:     1526, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23350, cost =
 index:     1527, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23380, cost =
 index:     1528, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23411, cost =
 index:     1529, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23441, cost =
 index:     1530, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23469, cost =
 index:     1531, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23440, cost =
 index:     1532, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23470, cost =
 index:     1533, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23499, cost =
 index:     1534, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23530, cost =
 index:     1535, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23559, cost =
 index:     1536, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23587, cost =
 index:     1537, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23614, cost =
 index:     1538, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23645, cost =
 index:     1539, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23671, cost =
 index:     1540, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23697, cost =
 index:     1541, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23726, cost =
 index:     1542, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23754, cost =
 index:     1543, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23782, cost =
 index:     1544, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23810, cost =
 index:     1545, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23841, cost =
 index:     1546, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23872, cost =
 index:     1547, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23901, cost =
 index:     1548, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23931, cost =
 index:     1549, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23962, cost =
 index:     1550, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    23992, cost =
 index:     1551, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24023, cost =
 index:     1552, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24053, cost =
 index:     1553, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24082, cost =
 index:     1554, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24113, cost =
 index:     1555, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24144, cost =
 index:     1556, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24175, cost =
 index:     1557, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24205, cost =
 index:     1558, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24236, cost =
 index:     1559, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24266, cost =
 index:     1560, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24294, cost =
 index:     1561, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24325, cost =
 index:     1562, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24355, cost =
 index:     1563, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24383, cost =
 index:     1564, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24412, cost =
 index:     1565, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24432, cost =
 index:     1566, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24461, cost =
 index:     1567, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24486, cost =
 index:     1568, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24516, cost =
 index:     1569, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24546, cost =
 index:     1570, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24576, cost =
 index:     1571, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24606, cost =
 index:     1572, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24637, cost =
 index:     1573, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24651, cost =
 index:     1574, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24681, cost =
 index:     1575, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24685, cost =
 index:     1576, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24715, cost =
 index:     1577, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24746, cost =
 index:     1578, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24776, cost =
 index:     1579, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24807, cost =
 index:     1580, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24838, cost =
 index:     1581, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24865, cost =
 index:     1582, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24896, cost =
 index:     1583, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24923, cost =
 index:     1584, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24948, cost =
 index:     1585, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    24979, cost =
 index:     1586, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25005, cost =
 index:     1587, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25036, cost =
 index:     1588, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25039, cost =
 index:     1589, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25069, cost =
 index:     1590, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25094, cost =
 index:     1591, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25122, cost =
 index:     1592, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25150, cost =
 index:     1593, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25179, cost =
 index:     1594, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25210, cost =
 index:     1595, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25220, cost =
 index:     1596, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25250, cost =
 index:     1597, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25275, cost =
 index:     1598, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25306, cost =
 index:     1599, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25208, cost =
 index:     1600, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25239, cost =
 index:     1601, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25266, cost =
 index:     1602, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25297, cost =
 index:     1603, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25323, cost =
 index:     1604, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25354, cost =
 index:     1605, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25385, cost =
 index:     1606, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25405, cost =
 index:     1607, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25436, cost =
 index:     1608, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25463, cost =
 index:     1609, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25492, cost =
 index:     1610, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25523, cost =
 index:     1611, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25554, cost =
 index:     1612, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25581, cost =
 index:     1613, (beta,j): ( 130,   3) --> ( 187,   1), goal index:    25611, cost =
