TU LWE Challenge, n =  40, alpha = 0.0250
[0m[1;31m dim = 172, dvol = 331.97 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
beta_start= 79, gap = 1, J = 8, J_gap = 1, cost_model = 2, max_loop = 5, threads = 15, G_prec = 0.000000e+00,  slope_prec = 1.000000e-04,  progressive_sieve = 1, worst_case, Min G2 Strategy. 
 index:        1, (beta,j): (  79,   8) --> ( 171,   1), goal index:        1, cost =
 index:     3609, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19124, cost =
 index:     3610, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19132, cost =
 index:     3611, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19140, cost =
 index:     3612, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19148, cost =
 index:     3613, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19156, cost =
 index:     3614, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19164, cost =
 index:     3615, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19172, cost =
 index:     3616, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19180, cost =
 index:     3617, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19188, cost =
 index:     3618, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19196, cost =
 index:     3619, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19204, cost =
 index:     3620, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19212, cost =
 index:     3621, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19220, cost =
 index:     3622, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19228, cost =
 index:     3623, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19236, cost =
 index:     3624, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19244, cost =
 index:     3625, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19252, cost =
 index:     3626, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19260, cost =
 index:     3627, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19268, cost =
 index:     3628, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19276, cost =
 index:     3629, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19284, cost =
 index:     3630, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19292, cost =
 index:     3631, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19300, cost =
 index:     3632, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19308, cost =
 index:     3633, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19316, cost =
 index:     3634, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19324, cost =
 index:     3635, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19332, cost =
 index:     3636, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19340, cost =
 index:     3637, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19348, cost =
 index:     3638, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19356, cost =
 index:     3639, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19364, cost =
 index:     3640, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19372, cost =
 index:     3641, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19380, cost =
 index:     3642, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19388, cost =
 index:     3643, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19396, cost =
 index:     3644, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19404, cost =
 index:     3645, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19412, cost =
 index:     3646, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19420, cost =
 index:     3647, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19428, cost =
 index:     3648, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19436, cost =
 index:     3649, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19444, cost =
 index:     3650, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19452, cost =
 index:     3651, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19460, cost =
 index:     3652, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19468, cost =
 index:     3653, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19476, cost =
 index:     3654, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19484, cost =
 index:     3655, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19492, cost =
 index:     3656, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19500, cost =
 index:     3657, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19508, cost =
 index:     3658, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19516, cost =
 index:     3659, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19524, cost =
 index:     3660, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19532, cost =
 index:     3661, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19540, cost =
 index:     3662, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19548, cost =
 index:     3663, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19556, cost =
 index:     3664, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19564, cost =
 index:     3665, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19572, cost =
 index:     3666, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19580, cost =
 index:     3667, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19588, cost =
 index:     3668, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19596, cost =
 index:     3669, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19604, cost =
 index:     3670, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19612, cost =
 index:     3671, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19620, cost =
 index:     3672, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19628, cost =
 index:     3673, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19636, cost =
 index:     3674, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19644, cost =
 index:     3675, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19652, cost =
 index:     3676, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19660, cost =
 index:     3677, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19668, cost =
 index:     3678, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19676, cost =
 index:     3679, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19684, cost =
 index:     3680, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19692, cost =
 index:     3681, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19700, cost =
 index:     3682, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19708, cost =
 index:     3683, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19716, cost =
 index:     3684, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19724, cost =
 index:     3685, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19732, cost =
 index:     3686, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19740, cost =
 index:     3687, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19748, cost =
 index:     3688, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19756, cost =
 index:     3689, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19764, cost =
 index:     3690, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19772, cost =
 index:     3691, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19780, cost =
 index:     3692, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19788, cost =
 index:     3693, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19796, cost =
 index:     3694, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19804, cost =
 index:     3695, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19812, cost =
 index:     3696, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19820, cost =
 index:     3697, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19828, cost =
 index:     3698, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19836, cost =
 index:     3699, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19844, cost =
 index:     3700, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19852, cost =
 index:     3701, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19860, cost =
 index:     3702, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19868, cost =
 index:     3703, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19876, cost =
 index:     3704, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19884, cost =
 index:     3705, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19892, cost =
 index:     3706, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19900, cost =
 index:     3707, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19908, cost =
 index:     3708, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19916, cost =
 index:     3709, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19924, cost =
 index:     3710, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19932, cost =
 index:     3711, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19940, cost =
 index:     3712, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19948, cost =
 index:     3713, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19956, cost =
 index:     3714, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19964, cost =
 index:     3715, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19972, cost =
 index:     3716, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19980, cost =
 index:     3717, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19988, cost =
 index:     3718, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    19996, cost =
 index:     3719, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20004, cost =
 index:     3720, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20012, cost =
 index:     3721, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20020, cost =
 index:     3722, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20028, cost =
 index:     3723, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20036, cost =
 index:     3724, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20044, cost =
 index:     3725, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20052, cost =
 index:     3726, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20060, cost =
 index:     3727, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20068, cost =
 index:     3728, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20076, cost =
 index:     3729, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20084, cost =
 index:     3730, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20092, cost =
 index:     3731, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20100, cost =
 index:     3732, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20108, cost =
 index:     3733, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20116, cost =
 index:     3734, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20124, cost =
 index:     3735, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20132, cost =
 index:     3736, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20140, cost =
 index:     3737, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20148, cost =
 index:     3738, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20156, cost =
 index:     3739, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20164, cost =
 index:     3740, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20172, cost =
 index:     3741, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20180, cost =
 index:     3742, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20188, cost =
 index:     3743, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20196, cost =
 index:     3744, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20204, cost =
 index:     3745, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20212, cost =
 index:     3746, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20220, cost =
 index:     3747, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20228, cost =
 index:     3748, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20236, cost =
 index:     3749, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20244, cost =
 index:     3750, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20252, cost =
 index:     3751, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20260, cost =
 index:     3752, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20268, cost =
 index:     3753, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20276, cost =
 index:     3754, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20284, cost =
 index:     3755, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20292, cost =
 index:     3756, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20300, cost =
 index:     3757, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20308, cost =
 index:     3758, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20316, cost =
 index:     3759, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20324, cost =
 index:     3760, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20332, cost =
 index:     3761, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20340, cost =
 index:     3762, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20348, cost =
 index:     3763, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20356, cost =
 index:     3764, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20364, cost =
 index:     3765, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20372, cost =
 index:     3766, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20380, cost =
 index:     3767, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20388, cost =
 index:     3768, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20396, cost =
 index:     3769, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20404, cost =
 index:     3770, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20412, cost =
 index:     3771, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20420, cost =
 index:     3772, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20428, cost =
 index:     3773, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20436, cost =
 index:     3774, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20444, cost =
 index:     3775, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20452, cost =
 index:     3776, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20460, cost =
 index:     3777, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20468, cost =
 index:     3778, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20476, cost =
 index:     3779, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20484, cost =
 index:     3780, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20492, cost =
 index:     3781, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20500, cost =
 index:     3782, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20508, cost =
 index:     3783, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20516, cost =
 index:     3784, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20524, cost =
 index:     3785, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20532, cost =
 index:     3786, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20540, cost =
 index:     3787, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20548, cost =
 index:     3788, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20556, cost =
 index:     3789, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20564, cost =
 index:     3790, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20572, cost =
 index:     3791, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20580, cost =
 index:     3792, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20588, cost =
 index:     3793, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20596, cost =
 index:     3794, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20604, cost =
 index:     3795, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20612, cost =
 index:     3796, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20620, cost =
 index:     3797, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20628, cost =
 index:     3798, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20636, cost =
 index:     3799, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20644, cost =
 index:     3800, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20652, cost =
 index:     3801, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20660, cost =
 index:     3802, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20668, cost =
 index:     3803, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20676, cost =
 index:     3804, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20684, cost =
 index:     3805, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20692, cost =
 index:     3806, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20700, cost =
 index:     3807, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20708, cost =
 index:     3808, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20716, cost =
 index:     3809, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20724, cost =
 index:     3810, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20732, cost =
 index:     3811, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20740, cost =
 index:     3812, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20748, cost =
 index:     3813, (beta,j): ( 115,   3) --> ( 251,   1), goal index:    20756, cost =
